Date,Short-term treasury index,US TIPS 0-5 Years,US TIPS 1-5 years,US Treasury Inflation Notes 1-10 Years,US Aggregate 10 or 10+ Years,US Aggregate,US Corporate HY,US Corporate IG,US Treasury,CHF,Gold,JPY,US treasury 1-3 Year,US Treasury 20+ Years,US Treasury 10+ Years
28-11-2014,0.000103141,-0.001650839,-0.001584217,0.000835003,0.016763029,0.007096231,-0.007284732,0.006739185,0.008064246,0.011964736,-0.045851528,0.076583132,0.001504057,0.02949039,0.02767269
31-10-2014,-6.40431E-05,-0.000263884,0.000487577,0.004529441,0.02195232,0.009829303,0.011890657,0.010237834,0.009742378,0.016862327,-0.047817048,0.005591772,0.002857937,0.029309834,0.027502515
30-09-2014,0.000168869,-0.00930595,-0.010540899,-0.017876267,-0.025198992,-0.00678997,-0.020933612,-0.014427755,-0.005474119,0.029896681,-0.020366599,0.043537348,-0.000595049,-0.019667765,-0.018575073
29-08-2014,0.000153087,-0.001500478,-0.001431579,0.000370843,0.032885767,0.011039401,0.015847273,0.014423512,0.010548913,0.013366006,-0.016032064,0.011832121,0.00174853,0.043709907,0.040569289
31-07-2014,0.000115661,-0.003028772,-0.00349229,-0.002425189,0.003461642,-0.002507987,-0.013334612,-0.000558069,-0.001629217,0.002232641,0.059447983,-0.003163735,-0.00083383,0.006618715,0.005511019
30-06-2014,9.15385E-05,0.003288982,0.003552874,0.00292699,0.000892116,0.000516774,0.008351614,0.000778758,-0.001423536,0.008443094,-0.03877551,0.002840613,-0.000476247,-0.002004905,-0.002194251
30-05-2014,2.82945E-05,0.007278524,0.008504124,0.016510916,0.025182916,0.011385312,0.009203015,0.01367105,0.009418331,0.006230177,-0.023904382,-0.006679797,0.001868787,0.030150476,0.028760812
30-04-2014,0.000223077,0.005404836,0.006064205,0.009732154,0.020556122,0.008438521,0.006333775,0.011978875,0.005519024,0.002612152,0.018255578,0.001159865,0.001313851,0.021935776,0.019971952
31-03-2014,0.000257271,-0.003882042,-0.004781986,-0.006557653,0.005324604,-0.001703273,0.002362321,0.000666161,-0.002856989,-0.014770057,0.04670913,0.002097423,-0.001113541,0.007939824,0.006584099
28-02-2014,0.000121573,0.002596901,0.002782814,0.003797629,0.013132586,0.005316944,0.020228584,0.010398182,0.002722265,-0.011175039,0.019480519,-0.015767906,0.000875692,0.008544061,0.008267184
31-01-2014,0.000168232,0.003123814,0.004057373,0.013167458,0.034300611,0.014775381,0.007015592,0.018124805,0.013566886,0.01175417,-0.035490605,0.002913203,0.001634638,0.059769368,0.055293806
31-12-2013,0.000191588,-0.003998981,-0.005122469,-0.01241292,-0.006926151,-0.005651148,0.005394929,-0.001633709,-0.009071123,-0.021470041,-0.032323232,0.033838061,-0.001393479,-0.019722571,-0.019364081
29-11-2013,-7.49688E-06,-0.000286988,-0.000308286,-0.005249895,-0.016219114,-0.003744189,0.005077439,-0.001982222,-0.003271253,0.011523546,-0.023668639,0.023562442,0.000956442,-0.02657936,-0.024658004
31-10-2013,-4.41463E-05,0.002527347,0.00309166,0.004683742,0.018035434,0.008084972,0.025054338,0.014786228,0.00482428,-0.022316109,-0.001968504,-0.014514666,0.00103722,0.014085891,0.01331151
30-09-2013,0.000303286,0.003784275,0.005102822,0.012647951,0.010038592,0.009466908,0.009930841,0.006947616,0.006993355,-0.003239391,0.04526749,0.014289614,0.002279088,0.001534708,0.003703663
30-08-2013,7.49938E-05,-0.004211671,-0.005303988,-0.012614969,-0.010433952,-0.00511164,-0.006078688,-0.007024778,-0.004859178,-0.019896285,-0.035714286,-0.018665091,-0.000998602,-0.007653858,-0.007485354
31-07-2013,0.000346758,0.006057016,0.007048645,0.009282916,-0.002697801,0.001367191,0.018956743,0.00833231,-0.001088538,0.012646019,-0.052631579,0.025070191,0.00160032,-0.021044785,-0.018555562
28-06-2013,7.00234E-05,-0.008652411,-0.010691306,-0.027335984,-0.043685637,-0.015468543,-0.026225532,-0.027604634,-0.011005358,-0.023647588,-0.048300537,-0.036500705,-0.000639719,-0.033011108,-0.031717409
31-05-2013,1.41716E-05,-0.010297789,-0.012538576,-0.028879414,-0.053768514,-0.01784198,-0.005795561,-0.02343571,-0.017075106,0.020392911,-0.068333333,0.032328746,-0.001477164,-0.06763976,-0.062374239
30-04-2013,0.000263495,-0.004574485,-0.004916818,0.000160914,0.039227391,0.010118666,0.018090618,0.018259008,0.008890054,-0.010564124,-0.019607843,0.031531075,0.001039086,0.044777732,0.039977001
29-03-2013,0.000236868,0.002196809,0.002705554,0.00371477,-0.003039384,0.000798622,0.010180814,0.000192453,0.000981197,0.027572731,-0.027027027,0.019014727,0.000239846,-0.002514323,-0.000961811
28-02-2013,7.17327E-05,-0.00064361,-0.001042483,0.001253285,0.010372375,0.005012312,0.005079408,0.007699608,0.005283487,-0.002382499,-0.011006289,0.044280082,0.000840168,0.012860625,0.012589952
31-01-2013,0.000247789,0.002264108,0.002362955,-0.001614531,-0.0269762,-0.006994182,0.013405226,-0.008894796,-0.00807436,0.002279388,-0.018518519,0.062866315,0.000160058,-0.038781648,-0.035014783
31-12-2012,0.00028458,4.46212E-05,0.000101065,-0.003539396,-0.010298832,-0.001423915,0.015754766,-0.000637565,-0.004349965,-0.018640818,-0.01369863,0.034061249,0.000280179,-0.021472445,-0.019633437
30-11-2012,0.00021035,0.003169195,0.003510841,0.00476864,0.002778872,0.001577997,0.008003004,-0.001591376,0.005201542,0.006972005,0,0.025531177,0.000921437,0.013578663,0.013340293
31-10-2012,8.01396E-05,0.000936415,0.000992161,0.003406188,0.012110654,0.001966868,0.008781713,0.012878428,-0.001693808,-0.006712124,0.070032573,0.011235639,-0.000560561,-0.001264354,-0.001159244
28-09-2012,0.000250499,0.000849447,0.001062409,0.004521385,-0.006070721,0.001376526,0.013917731,0.007021326,-0.003058827,-0.030472059,0.023333333,-0.007060537,8.00865E-05,-0.02294688,-0.019578461
31-08-2012,7.18148E-05,0.002761583,0.002729039,0.001959024,-0.006816675,0.000653324,0.011706299,0.002223288,-0.001286524,-0.01042625,-0.003322259,-0.003089892,4.00449E-05,-0.013060543,-0.010666332
31-07-2012,0.000400988,0.005930711,0.006685593,0.010558443,0.044426652,0.013793142,0.019026322,0.028773119,0.010064828,0.021616541,0.006688963,-0.004796054,0.002408478,0.037712959,0.03300315
29-06-2012,-6.68308E-06,-0.00191357,-0.002086658,-0.003452528,-0.003987413,0.000392036,0.021112525,0.003544251,-0.00347746,0.020569114,-0.037037037,-0.004413382,-0.000561663,-0.015089702,-0.013614238
31-05-2012,0.000211397,-0.00471547,-0.005280818,0.004583178,0.044014401,0.009048261,-0.013056297,0.007549888,0.017142716,0.027373262,-0.014285714,-0.0195145,0.000401349,0.084589181,0.074371555
30-04-2012,0.000272467,0.003424724,0.003934142,0.012246092,0.032024338,0.01108645,0.010467764,0.013959893,0.014544253,0.000219034,-0.039634146,-0.014715173,0.002171989,0.046559842,0.043320264
30-03-2012,7.60627E-05,-0.000989658,-0.001270852,-0.004245047,-0.029676867,-0.005479237,-0.001394253,-0.009659668,-0.010033246,0.001425751,0.047923323,0.050922646,-0.000602967,-0.042183208,-0.037600293
29-02-2012,-0.000138732,0.002959691,0.002938449,0.000582993,-0.003793746,-0.000229649,0.023746098,0.008418463,-0.007123285,-0.027517065,0.00805153,0.01956759,-0.001485109,-0.023415978,-0.020704858
31-01-2012,0.000156307,0.011406576,0.013114629,0.018146358,0.012523866,0.008780703,0.03036571,0.022140884,0.00422881,0.004499679,-0.051908397,-0.010703539,0.00124583,-0.002855387,-0.000473107
30-12-2011,6.18581E-05,-0.004436464,-0.005294487,-0.00186204,0.034056455,0.010990831,0.026562248,0.021375657,0.009661619,0.028086794,0.041335453,0.003058297,0.00048249,0.03399047,0.031041055
30-11-2011,0.000219059,-0.00147491,-0.00138136,0.004292575,-0.00190016,-0.000867545,-0.021557955,-0.019598584,0.007462349,0.013507479,-0.052710843,0.011958039,0.000603476,0.031137401,0.027196787
31-10-2011,0.000301088,0.013786103,0.015485931,0.014443391,-0.006247669,0.001074169,0.059925313,0.01787529,-0.008154111,0.021786244,0,-0.001988393,0.000845581,-0.044885715,-0.038195687
30-09-2011,-0.000171423,-0.007275541,-0.008056424,-0.007318639,0.060338648,0.007274611,-0.032688632,0.002551606,0.0174653,0.123974359,0.115966387,-0.002208776,-0.001367164,0.123707503,0.09829719
31-08-2011,0.000957542,-0.007668834,-0.008872242,-0.000256728,0.044134727,0.014609963,-0.040026124,0.000652094,0.027775172,-0.050401753,0.032986111,-0.028732057,0.003510613,0.099699809,0.088144546
29-07-2011,-0.000215902,0.013369049,0.014450764,0.024235253,0.040581189,0.015868025,0.011593337,0.025216098,0.018224468,-0.022259255,0.012302285,-0.014714165,0.002832632,0.045558303,0.043109959
30-06-2011,0.000216786,0.001746577,0.001964721,0.005818567,-0.016508624,-0.002927729,-0.009735809,-0.008764152,-0.003379754,-0.038787185,0.019713262,-0.00862612,0.000202372,-0.022726216,-0.019270993
31-05-2011,0.000318166,-0.000455679,-0.000340317,0.002474591,0.027269767,0.013050121,0.004875987,0.014443903,0.015615599,-0.025858226,0.037174721,-0.024663038,0.003696783,0.037138794,0.034602724
29-04-2011,0.000553748,0.014329791,0.015790314,0.021163305,0.020914707,0.012693944,0.015498454,0.017196379,0.011535724,-0.023189984,0.034615385,0.018740431,0.004447709,0.019784703,0.018696024
31-03-2011,0.000284914,0.007845243,0.008425725,0.00805131,-0.000443029,0.000552479,0.003237304,-0.001336937,-0.000608203,-0.033157895,0.017612524,-0.010780646,-0.000489416,0.000762476,9.31561E-05
28-02-2011,0.000243912,0.004957053,0.005086186,0.004340079,0.012730995,0.002501506,0.01310273,0.007925236,-0.00074341,-0.006795609,-0.026666667,-0.001067474,-0.000937169,0.014649364,0.011681813
31-01-2011,0.000504843,0.009796351,0.010963782,0.010899183,-0.012871616,0.001163854,0.022060948,0.001991326,-0.00024955,-0.012798018,0.015473888,-0.008550762,0.001591642,-0.030767742,-0.021650363
31-12-2010,0.000220603,0.001798647,0.001713829,-0.007562563,-0.021373425,-0.01078367,0.01813184,-0.009172325,-0.017990613,-0.016045496,0.02173913,0.009932378,-0.001955114,-0.036766076,-0.037395817
30-11-2010,1.59373E-05,-0.004183821,-0.004863387,-0.007596088,-0.013442728,-0.005747402,-0.011680845,-0.008114597,-0.006988309,0.016621929,0.051975052,0.009660033,-0.001870147,-0.012743249,-0.013270166
29-10-2010,0.000353263,0.009815233,0.011034985,0.015989648,-0.022288417,0.00356056,0.025822837,0.001180395,-0.001579261,-0.031593681,0.041125541,-0.031160388,0.002281896,-0.046476433,-0.033117069
30-09-2010,0.00025935,0.006166907,0.006766174,0.010082621,-0.007108574,0.001065694,0.030130107,0.006992334,0.000211317,-0.03715826,0.022123894,-0.011896075,0.001714356,-0.022448542,-0.015705123
31-08-2010,0.000481162,-0.000757929,-0.000665134,0.004878278,0.052193378,0.012861325,0.000360076,0.01983235,0.020079434,-0.01348528,-0.027956989,-0.024317575,0.00196311,0.080805506,0.067990302
30-07-2010,0.000414996,0.003086815,0.003449427,0.004192181,0.013220855,0.010675016,0.035560002,0.019590378,0.006820179,-0.064415815,0.019736842,-0.036400718,0.002665464,-0.006263673,0.000797529
30-06-2010,0.000519435,0.007432982,0.008234216,0.012109077,0.039743479,0.015681438,0.012449012,0.021311065,0.018569076,-0.00354139,0.04587156,-0.012689594,0.004655378,0.055106057,0.046322106
31-05-2010,0.000555044,-0.005121426,-0.004886765,-0.003183957,0.013849204,0.008414873,-0.035933991,-0.005509334,0.017104827,0.056594949,0.035629454,-0.015833678,0.004552415,0.052070552,0.042868848
30-04-2010,0.000195986,0.006278942,0.007598182,0.013925027,0.023576459,0.010409624,0.023439416,0.018200166,0.010479501,0.002250141,0.014457831,0.030166641,0.002780544,0.03336239,0.027935858
31-03-2010,-3.36445E-05,0.000566495,0.000633848,-0.00014453,-0.00758204,-0.001229526,0.031351605,0.002989661,-0.008470281,-0.005222906,-0.016587678,0.006396752,-0.002566438,-0.024706307,-0.018989114
26-02-2010,0.000111881,-0.001585765,-0.001804555,-0.005271481,0.00353693,0.003734326,0.00174584,0.003552416,0.003952212,0.036442726,-0.014018692,-0.010555306,0.001907764,0.001057382,0.002700666
29-01-2010,0.001041657,0.009149966,0.010930447,0.013994849,0.018681119,0.015275848,0.012651129,0.016315511,0.015806009,0.00427143,0.016627078,0.012786976,0.007689736,0.025902212,0.026023858
31-12-2009,-0.00044274,-0.005990125,-0.007674595,-0.014510104,-0.033024944,-0.015631391,0.032807806,-0.007805196,-0.026121344,0.01678018,0.087855297,0.007656771,-0.007960199,-0.062203806,-0.056274898
30-11-2009,0.000739568,0.012919004,0.015430154,0.02117463,0.014826039,0.01294666,0.010074368,0.014304665,0.013923074,-0.008028983,0.045945946,-0.012169252,0.006089931,0.010074935,0.017392347
30-10-2009,0.000376665,0.011895284,0.013614904,0.014989825,-0.006494082,0.004937517,0.017946544,0.007028236,-0.000487495,-0.017130209,0.051136364,-0.009944694,0.002215626,-0.024210707,-0.014038597
30-09-2009,0.000566582,0.010953591,0.013283109,0.016857619,0.021345232,0.010504657,0.056948386,0.017751447,0.007780634,-0.027333146,0.01734104,-0.038170819,0.002388535,0.024605979,0.019810656
31-08-2009,0.000696064,0.007571708,0.008231341,0.008500458,0.016051463,0.010354401,0.018648525,0.018338319,0.008904643,-0.008998145,-0.014245014,0.00561743,0.00391233,0.023228982,0.018847248
31-07-2009,0.000582502,0.002297107,0.001360077,0.004191372,0.032318249,0.016129685,0.060860743,0.043173104,0.004184464,-0.002682949,0.014450867,-0.023262554,0.001474553,0.004481187,0.006044765
30-06-2009,0.000377503,-0.000228632,-0.00151439,-0.003412969,0.021645721,0.00568768,0.028639533,0.027315794,-0.002119562,-0.024106176,0.048484848,-0.000310416,-0.001598385,0.008257381,0.006736133
29-05-2009,0.000390323,0.014808243,0.016212858,0.013997934,0.00912855,0.007253461,0.067284326,0.03903783,-0.010090673,-0.035275673,-0.035087719,-0.023003437,0.001685346,-0.03548888,-0.027397515
30-04-2009,0.001091051,-0.000581194,-0.000837177,-0.004729591,-0.009973533,0.004780909,0.121046583,0.034716928,-0.01824162,-0.006404154,-0.022857143,0.01088345,-0.001472506,-0.068321822,-0.051672403
31-03-2009,0.001405114,0.026692356,0.027788032,0.045244492,0.017939282,0.013901367,0.031889193,-0.004134261,0.021787629,-0.007217115,0.09375,0.053157805,0.005499387,0.041432772,0.048036146
27-02-2009,-0.000285346,-0.004782723,-0.005465956,-0.016852449,-0.017908425,-0.003774449,-0.031027438,-0.019670511,-0.005259945,0.033016775,0.052631579,0.03101736,-0.001014242,-0.015337864,-0.010117056
30-01-2009,0.00017022,0.026735354,0.029602491,0.030373959,-0.060907245,-0.008823327,0.05993985,0.004536259,-0.029160574,-0.012013329,0.074204947,-0.012648589,-0.003117496,-0.130926635,-0.08649797
31-12-2008,0.002341127,0.012357139,0.013654644,0.033937416,0.111930995,0.037309174,0.076835884,0.067964813,0.033876177,-0.042485306,-0.047138047,-0.058686792,0.005634638,0.134364975,0.092268199
28-11-2008,0.003813086,-0.009703023,-0.010535278,-0.003756658,0.083254252,0.032549849,-0.093131856,0.040689636,0.053070823,0.042085922,-0.038834951,-0.030013235,0.012091587,0.145234493,0.123025074
31-10-2008,0.003493789,-0.054843505,-0.059928975,-0.079151177,-0.066380427,-0.023604209,-0.159067895,-0.064441105,-0.00110229,0.029454152,-0.006430868,-0.062011845,0.009566685,-0.02022234,-0.032651198
30-09-2008,0.003555983,-0.017546661,-0.019309661,-0.029318899,-0.032538819,-0.013431629,-0.07977454,-0.077691548,0.006120915,0.02407527,-0.103746398,-0.025489565,0.007853061,0.013711127,0.00398057
29-08-2008,0.001777714,0.006052976,0.006342676,0.007727273,0.016964495,0.009490656,0.003500929,0.00719145,0.012492944,0.05426432,0.048338369,0.023496095,0.004954402,0.031839198,0.024828706
31-07-2008,0.002516434,-0.005629694,-0.005962668,-0.007369529,-0.006759907,-0.000823039,-0.013322082,-0.007475003,0.004227105,-0.008485199,0,-0.000592993,0.004094211,-0.006218187,-0.000729573
30-06-2008,0.001359168,0.014931071,0.015602624,0.016563041,0.003844225,-0.000800927,-0.027955507,-0.006397788,0.007856118,-0.007369832,-0.02359882,0.024489385,0.002825482,0.024264457,0.017145734
30-05-2008,3.53828E-05,0.005489465,0.0048417,0.004299314,-0.01869772,-0.00733295,0.003611337,-0.009543625,-0.011674226,0.030578023,-0.060941828,0.016379409,-0.003519423,-0.024441206,-0.01991191
30-04-2008,4.22885E-05,-0.00887718,-0.010497358,-0.018240289,-0.000393481,-0.002089738,0.043096934,0.009146378,-0.017186256,0.001185068,0.049418605,0.019070787,-0.008851487,-0.023255189,-0.019190574
31-03-2008,0.003129621,-0.000160082,-0.000535557,0.002316797,-0.000196702,0.003411853,-0.003445915,-0.012703681,0.006936767,-0.070156107,0.039274924,-0.05861721,0.002535408,0.016597963,0.008684845
29-02-2008,0.003432247,0.018726539,0.020063395,0.020245619,-0.002615832,0.001387989,-0.013640661,0.001111551,0.011396099,-0.010539706,0.107023411,-0.007309533,0.01046866,-0.001689696,0.004264931
31-01-2008,0.008240105,0.021157005,0.023813403,0.033565245,0.010240148,0.016798147,-0.013347547,0.010177448,0.025386626,-0.034730749,-0.003333333,-0.041182225,0.017391695,0.020355385,0.026394681
31-12-2007,0.002402994,0.003111087,0.003033986,0.000956887,-0.000561241,0.002808765,0.002917855,0.001579278,0.000800666,0.015044957,0.067615658,0.012389161,0.002477812,-0.00544831,-0.004008679
30-11-2007,0.00717404,0.025399058,0.028182339,0.036304539,0.022412746,0.01798314,-0.02169247,0.005987844,0.030689756,-0.043267183,0.060377358,-0.041368442,0.01732435,0.053585477,0.045976949
31-10-2007,0.003329696,0.008352461,0.008768933,0.01114082,0.016050484,0.008982884,0.00599544,0.01200989,0.007865404,-0.009365508,0.072874494,0.007150339,0.003910923,0.015445158,0.014121012
28-09-2007,0.004926873,0.009966488,0.010717947,0.010753899,0.007358784,0.007586342,0.026172828,0.00770208,0.005392593,-0.014550594,0,-0.014477421,0.006949592,0.003056924,0.002813465
31-08-2007,0.006588211,0.007687755,0.008038437,0.009090393,0.015720953,0.012256505,0.013635379,0.008092307,0.015675679,-0.00347999,0.016460905,-0.038556255,0.010392285,0.018499486,0.018622485
31-07-2007,0.004401558,0.009831607,0.010674914,0.01651747,0.011715838,0.008341383,-0.035410687,0.002313006,0.016581459,-0.021167883,-0.016194332,-0.010382383,0.008926463,0.031555971,0.026758774
29-06-2007,0.004248262,0.004076547,0.003733025,0.001040643,-0.011233194,-0.002958241,-0.017959739,-0.0048934,-0.000434913,0.009745312,-0.01984127,0.015859479,0.004364119,-0.010398988,-0.008434058
31-05-2007,0.004256344,-0.004409403,-0.005916085,-0.010752073,-0.017249112,-0.007578516,0.007474785,-0.009994441,-0.008977096,0.00717585,0.037037037,0.0154777,-0.000995166,-0.021527778,-0.018672617
30-04-2007,0.004056369,0.006773224,0.006971,0.00778098,0.010035193,0.005392295,0.012994599,0.00733543,0.005151359,-0.004434226,-0.016194332,0.014262323,0.003519117,0.008188487,0.007817123
30-03-2007,0.004245002,0.008617811,0.008747884,0.006964597,-0.014998627,3.0509E-05,0.001059205,-0.005733131,-0.000487145,-0.017348503,0.055555556,-0.026925921,0.003866902,-0.017466726,-0.011019575
28-02-2007,0.004229819,0.012936538,0.01390466,0.017659914,0.030997877,0.015420003,0.013984606,0.020594737,0.016583098,-0.003056874,0.004291845,0.000478218,0.008085086,0.035363701,0.029695697
31-01-2007,0.003974921,0.001821847,0.001794766,0.002190127,-0.005594849,-0.000410309,0.011165537,7.4941E-05,-0.001593177,0.027440284,0.004310345,0.026636948,0.002073688,-0.010843263,-0.007677325
29-12-2006,0.003833373,-0.006197734,-0.007791401,-0.015558534,-0.021215774,-0.005803348,0.010979334,-0.00909676,-0.008220503,-0.020799612,0.064220183,1.27855E-05,4.82276E-05,-0.027523756,-0.021680141
30-11-2006,0.004225958,0.006243138,0.006947998,0.009292478,0.021855423,0.011601199,0.016803889,0.014661468,0.010446631,-0.019520711,-0.018018018,-0.010863425,0.005138397,0.023911916,0.019628674
31-10-2006,0.003946136,-0.00189125,-0.002498209,-0.002405539,0.010311478,0.006614887,0.013602395,0.008089478,0.005076915,0.011802489,-0.055319149,0.011896992,0.003844282,0.008458415,0.007348312
29-09-2006,0.004496595,0.001106336,0.001734226,0.002352388,0.017253228,0.008783997,0.014177784,0.011453705,0.009284727,0.011121935,0,0.011129677,0.00513573,0.019312766,0.016344431
31-08-2006,0.004533022,0.004927237,0.005275445,0.010999465,0.029108505,0.015308293,0.016217792,0.018632163,0.014676924,-0.00468649,0.068181818,0.001358764,0.007142857,0.031832298,0.027473151
31-07-2006,0.004857573,0.008380251,0.008675785,0.012034418,0.020396536,0.013521979,0.009789129,0.014610035,0.012384634,0.004463923,-0.12,0.009962923,0.007494168,0.021006738,0.019167986
30-06-2006,0.003376192,0.003494385,0.00322586,0.003017684,0.005537944,0.002119836,-0.0035083,0.001258787,0.003186959,0.010746514,0.101321586,0.025906087,0.001789887,0.009502851,0.007665822
31-05-2006,0.00350069,0.004129275,0.003901612,0.003269755,-0.00304611,-0.001066932,-0.000134446,-0.001686575,0.000331035,-0.049883087,0.096618357,-0.045605388,0.001443935,0.001001302,6.75178E-05
28-04-2006,0.003511065,0.007169651,0.007418021,0.005112288,-0.017434247,-0.001812934,0.006161149,-0.003499753,-0.004120889,-0.016858238,0,-0.001776125,0.003096594,-0.027934592,-0.019475673
31-03-2006,0.003516681,-0.000701991,-0.001801665,-0.010121092,-0.035924256,-0.009812919,0.005987728,-0.014094117,-0.010790117,-0.000153233,0.009756098,-0.00494398,0.00120012,-0.046585004,-0.034105904
28-02-2006,0.002813932,-0.001620134,-0.002151645,-0.002883402,0.010349477,0.003319522,0.006675301,0.004516912,0.001455449,0.02184295,0.078947368,0.020644893,0.000750638,0.012242853,0.007089666
31-01-2006,0.002879094,0.001092461,0.00109225,0.000721371,-0.008204424,5.65401E-05,0.015954957,-0.002103892,-0.002980088,-0.021451007,0.073446328,-0.025205466,0.001503533,-0.012614005,-0.009159411
30-12-2005,0.003568763,0.003230969,0.003231067,0.005986938,0.021902124,0.009507502,0.008588346,0.01011264,0.010363176,-0.004347826,0.011428571,7.09136E-05,0.003874019,0.028752266,0.023286321
30-11-2005,0.003200453,-7.25426E-05,-7.20596E-05,0.000968523,0.008154602,0.004422604,0.005220961,0.005876903,0.004850985,0.017857143,0.029411765,0.031204976,0.003281006,0.006853044,0.006247685
31-10-2005,0.002266963,-0.004905259,-0.004905481,-0.008938749,-0.020283088,-0.007913938,-0.006980625,-0.011546135,-0.007822082,0.016494357,0.042944785,0.032636935,-0.000201867,-0.021833104,-0.018415483
30-09-2005,0.001853693,0.005025781,0.005024902,0.001020898,-0.030350195,-0.010309113,-0.009975534,-0.016148133,-0.013269542,0.003325679,0.03164557,0.00571847,-0.002667606,-0.035790873,-0.028712167
31-08-2005,0.003320457,0.015904129,0.015905189,0.019281386,0.027066303,0.012819469,0.001907939,0.015310623,0.015881865,-0.024410969,-0.0125,-0.012031781,0.006280389,0.033429053,0.029114436
29-07-2005,0.001495212,-0.010217383,-0.010217503,-0.014656212,-0.022202487,-0.009095385,0.01748454,-0.00987338,-0.01355839,0.022108172,0.01910828,0.029483031,-0.002979347,-0.030003936,-0.026227937
30-06-2005,0.001894702,0.001820116,0.001819883,0.002539606,0.015146051,0.005452908,0.019623522,0.008199609,0.006129094,0.040502793,-0.012578616,0.020189464,0.001871901,0.020326836,0.014984419
31-05-2005,0.002766515,0.002407955,0.00240843,0.004372647,0.02604899,0.010818747,0.017757321,0.013748091,0.012214036,0.018236574,-0.01242236,-0.005584278,0.003808847,0.030595352,0.025957047
29-04-2005,0.002768235,0.009926489,0.009926677,0.016545253,0.028582303,0.01353396,-0.009749911,0.012968483,0.017580009,0.016842463,0.025477707,0.018426801,0.00582316,0.039102819,0.03420768
31-03-2005,0.002057887,0.001042177,0.001041068,-0.001848657,-0.01414528,-0.005136009,-0.029079015,-0.013252694,-0.003255479,-0.013592885,-0.006329114,0.002954904,-5.10777E-05,-0.006768745,-0.006672568
28-02-2005,0.001099077,-0.000247698,-0.000246853,-0.003622521,-0.010653699,-0.005903197,0.014707796,-0.005959382,-0.008162558,0.01068521,-0.036585366,0.015513688,-0.002445735,-0.013164721,-0.012901787
31-01-2005,0.001394901,-0.007504661,-0.007505,-0.002572111,0.025583432,0.006279474,-0.001299883,0.007967204,0.007298049,0.028521587,0.006134969,-0.004521705,-0.000407456,0.035177229,0.025212368
31-12-2004,0.001648158,0.003284528,,0.008585547,0.02477372,0.009201122,0.014907652,0.013681893,0.009912922,-0.021005892,0.044871795,-0.008487187,0.002143732,0.027593819,0.022494694
30-11-2004,0.000444354,-0.00218257,,-0.00350834,-0.018457532,-0.00797641,0.012056558,-0.010173636,-0.013433572,-0.050202758,0.04,-0.037547054,-0.005128726,-0.024790608,-0.022253516
29-10-2004,0.001378797,0.008749238,,0.012148019,0.01571373,0.008385744,0.01806492,0.009763004,0.007928215,-0.023675667,0.013513514,-0.011880129,0.00315827,0.016967126,0.0147092
30-09-2004,0.000489103,-0.000763638,,0.000935337,0.009858989,0.0027135,0.014521134,0.00615717,0.002571391,0.000475323,0,-0.001289988,-0.000814374,0.010857913,0.008450099
